id,class,abstract
771,D,World Series: The New York Mets defeat the Boston Red Sox in 7 games. This is the second world series title in the Mets franchise. It is also remembered for Game 6
1407,U,A solar eclipse is visible from the U.S.
1713,U,The Supreme Court of the United States upholds the murder convictions of Timothy McVeigh for the Oklahoma City bombing.
4825,U,The United States Department of Justice begins trial with Walmart and other chain retail stores for illegally selling Opioids to its customers.
4867,U,Actress Evan Rachel Wood alleges that Marilyn Manson sexually abused and groomed her as a teenager. Four other women make similar claims while Manson denies the allegations. The next day
4656,U,Kenosha protests:
1072,D,A dense fog overwhelms an interstate near Calhoun
2419,U,September 4
2051,U,Vice presidential debate between candidates Dick Cheney and John Edwards.
870,D,President Bush delivers his first address to the 101st Congress.
415,U,Three members (lead singer Ronnie Van Zant
2835,U,In a 6–3 opinion
4393,U,President Trump signs the Preventing Animal Cruelty and Torture Act (PACT Act) into law
3951,U,Stormy Daniels
3426,U,The United States Foreign Intelligence Surveillance Court approves temporarily resuming the National Security Agency's program of bulk phone metadata collection and surveillance.
5139,U,Federal judge Robert L. Pitman blocks the Texas Heartbeat Act from being enforced for a short temporary period.
3331,U,The Supreme Court announces it will hear four appellate rulings whether there is a constitutional right to same-sex marriage. Oral arguments will take place in April and a ruling may occur by June.
3010,D,President Barack Obama delivers his fourth State of the Union Address.
5144,D,Amazon CEO Andy Jassy announces that the company will drop its return-to-office plan and allow its corporate employees to continue working remotely if they choose.
5580,U,Allen Weisselberg is sentenced to five months in jail for a decade-long tax fraud scheme involving the Trump Organization.
404,D,Under pressure from the Carter administration
1773,D,A blast from an improvised explosive device in front of a Barclay's Bank
4971,D,COVID-19 vaccination – The Centers for Disease Control and Prevention (CDC) adopts the FDA recommendation to provide the Pfizer–BioNTech vaccine to adolescents aged 12–15 years old.
2014,D,Four American private military contractors working for Blackwater USA are killed and their bodies mutilated after being ambushed in Fallujah
265,D,Apollo
2628,U,In an unprecedented meeting with reporters
2682,U,Seven people are shot dead by Rodrick Dantzler in Grand Rapids
1292,U,Burnell Taylor
1108,U,Wisconsin Butter Fire in Madison.
2048,U,A redesigned $50 bill is released
5860,U,The US launches six missile-detecting satellites into orbit in response to a "serious national security threat" related to Russia wanting to implement its nuclear capabilities in outer space.
3627,D,In a 5
5874,D,The body of Mahogany Jackson is discovered in an illegal dump site in Birmingham
2440,D,The New York Yankees defeat the Philadelphia Phillies to win their 27th world championship.
1351,U,Saucy Santana
1494,D,O. J. Simpson is found not guilty of double murder for the deaths of former wife Nicole Brown Simpson and Ronald Goldman.
4714,U,COVID-19 pandemic:
1197,U,UN Security Council Resolution 794 is unanimously passed
3819,U,A top EPA official
3207,D,Connor Michalek
3668,U,Four states – California
2432,D,Late-night comedian David Letterman announces on his television program that he has been the victim of an extortion attempt by someone threatening to reveal that he had sex with his female employees.
5880,D,A Piper PA-32A crashes on I-40 while attempting to land at John C. Tune Airport in Nashville after suffering a mechanical failure. All five passengers are killed on board.
4347,D,The Bureau of Population
723,U,Midwest Express Airlines Flight 105
2758,U,Voters in the U.S. state of West Virginia go to the polls for a gubernatorial special election with acting Governor
2398,D,Senator Arlen Specter (R-PA) switches parties to become a Democrat
5365,U,The United States' first polio case in nearly 10 years is reported in Rockland County
3875,U,In a speech at the White House
5454,U,Former President and First Lady Barack and Michelle Obama's official portraits are unveiled.
5341,U,North Carolina Governor Roy Cooper signs an executive order to protect access to abortion by shielding out-of-state patients from extradition to other states as well as preventing state agencies from aiding such extradition.
2232,U,Nancy Pelosi becomes the first female Speaker of the United States House of Representatives.
4322,D,The first cannabis cafe in the United States opens in Los Angeles
4605,U,Air Force General Charles Brown becomes the first African American to lead a branch of U.S. Armed Forces and the first African American Air Force Chief of Staff.
5713,D,A state judge in Oklahoma dismisses a lawsuit by the last three known survivors of the 1921 Tulsa race massacre for reparations.
4908,U,The IRS announces that the deadline for Tax Day will be postponed to May 17.
2388,U,A report by the Federal Reserve says that U.S. families lost a record 18% of their wealth in 2008.
1123,D,Hurricane Bob hits the Northeastern United States.
830,U,STS-26: NASA resumes Space Shuttle flights
4018,U,By a majority of 23–12
2637,D,Congress considers whether and by how much to extend the debt ceiling again. In a May 16
3979,D,The Trump administration imposes sanctions on seven Russian oligarchs and 17 senior government officials
4756,U,The FDA grants emergency use authorization for Regeneron Pharmaceuticals' antibody cocktail to treat COVID-19 patients.
3494,D,Vice President Biden announces he will not run for President.
1395,U,U.S. troops are withdrawn from Somalia.
3593,D,The Centers for Disease Control and Prevention reports the first U.S.-related death from the Zika virus
5138,U,Case Breakers
2114,U,President Bush nominates John Roberts to the U.S. Supreme Court to fill a vacancy that would be left by the resignation of Justice Sandra Day O'Connor.
2666,D,New York becomes the sixth state to legalize same-sex marriage.
1127,D,The trial of the deposed Panamanian dictator Manuel Noriega begins in the United States.
5813,U,Ethan Crumbley
3903,D,President Trump announces an 85% cut to Utah's 1.3m acre Bears Ears National Monument and a 50% cut to the 1.9m acre Grand Staircase–Escalante National Monument
3292,U,For the first time since the United States v. Windsor case
2297,D,Former First Lady of the United States Nancy Reagan endorses John McCain for the presidency.
5012,U,2021 Buffalo mayoral election – Community activist and self-avowed socialist India Walton defeats incumbent mayor Byron Brown to win the Democratic primary. As the Democratic candidate is overwhelmingly favored to win the mayoralship in November
702,D,A four-day siege of white supremacist group The Covenant
794,U,Woodstock of physics: The marathon session of the American Physical Society’s meeting features 51 presentations concerning the science of high-temperature superconductors.
525,D,The Rolling Stones begin their Tattoo You tour at JFK Stadium in Philadelphia.
3576,D,The New York primary is held
1076,D,Sharon Pratt Dixon is sworn in as mayor of the District of Columbia
205,U,Christine Chubbuck
517,D,John Lennon is shot and killed by Mark David Chapman in front of The Dakota apartment building in New York City.
4553,U,Senator Bernie Sanders suspends his presidential campaign
2089,U,David Hernandez Arroyo goes on a shooting rampage at the Smith County Courthouse in Tyler
5362,U,DeSantis signed a bill allowing for veterans and active soldiers to apply for teaching jobs within then state without need for teaching credentials.
2793,U,The U.S. Supreme Court makes a unanimous 9–0 decision that telephone consumers can gain standing in federal courts to sue abusive telephone marketers. The ruling went against Arrow Financial Services (Arrow)
3635,U,A police officer shoots and kills 32-year-old Philando Castile during a routine traffic stop in Falcon Heights
1959,U,Fred Rogers
1876,U,War on Terror: In the first such act since World War II
3412,U,Treasury Secretary Jack Lew announces that beginning in 2020
5049,U,The Tennessee State Building Commission announces that the statue of Nathan Bedford Forrest will be moved from the Tennessee State Capitol to the Tennessee State Museum.
2800,U,84th Academy Awards: Nominations are announced at 5:38 am. PST (13:38 UTC) (8:38 am. EST) at Samuel Goldwyn Theater. The Best Picture nominees are The Artist
